opportunity_id,sale_id,account_id,opportunity_name,stage_name,amount,probability,close_date,created_date,lead_source,type,campaign_id
OPP000237,,ACC000094,Opportunity 237,Negotiation,943.94,0.26,,2024-02-18,Paid Search,New Customer,4
OPP000238,5420,ACC000636,Opportunity 238,Closed Won,1663.88,1.0,2025-03-19,2025-02-19,Paid Search,New Customer,11
OPP000239,12144,ACC000178,Opportunity 239,Closed Won,1088.8,1.0,2025-09-25,2025-07-03,Referral,New Customer,9
OPP000240,,ACC000828,Opportunity 240,Qualification,285.78,0.54,,2024-08-31,Paid Search,Upgrade,6
OPP000241,,ACC000058,Opportunity 241,Prospecting,1420.84,0.64,,2025-12-10,Email,Renewal,14
OPP000242,2268,ACC000396,Opportunity 242,Closed Won,1351.1,1.0,2024-12-29,2024-10-12,Email,Renewal,9
OPP000243,,ACC000992,Opportunity 243,Closed Lost,893.13,0.55,,2025-11-24,Paid Search,Upgrade,14
OPP000244,2527,ACC000797,Opportunity 244,Closed Won,1238.34,1.0,2024-11-27,2024-09-11,Social Media,Renewal,15
OPP000245,13228,ACC000583,Opportunity 245,Closed Won,1765.45,1.0,2024-06-27,2024-06-11,Referral,New Customer,13
OPP000246,,ACC000788,Opportunity 246,Negotiation,698.2,0.62,,2025-11-08,Referral,New Customer,6
OPP000247,11291,ACC000101,Opportunity 247,Closed Won,987.5,1.0,2024-10-09,2024-08-19,Paid Search,Renewal,7
OPP000248,2449,ACC000400,Opportunity 248,Closed Won,1066.09,1.0,2025-09-22,2025-08-11,Paid Search,Renewal,1
OPP000249,,ACC000653,Opportunity 249,Qualification,336.94,0.57,,2025-05-05,Referral,New Customer,7
OPP000250,,ACC000639,Opportunity 250,Negotiation,1490.51,0.39,,2025-10-28,Referral,New Customer,12
OPP000251,1654,ACC000671,Opportunity 251,Closed Won,730.26,1.0,2025-12-16,2025-11-04,Referral,Renewal,1
OPP000252,,ACC000743,Opportunity 252,Qualification,611.09,0.2,,2025-01-15,Email,Upgrade,1
OPP000253,7660,ACC000554,Opportunity 253,Closed Won,1915.7,1.0,2025-01-24,2024-12-28,Referral,Upgrade,15
OPP000254,2407,ACC000570,Opportunity 254,Closed Won,919.47,1.0,2025-09-25,2025-09-18,Email,Upgrade,4
OPP000255,7111,ACC000978,Opportunity 255,Closed Won,513.46,1.0,2025-09-10,2025-06-28,Referral,Renewal,12
OPP000256,14263,ACC000213,Opportunity 256,Closed Won,838.81,1.0,2025-12-21,2025-10-19,Referral,Renewal,10
OPP000257,,ACC000376,Opportunity 257,Negotiation,427.91,0.22,,2024-02-08,Paid Search,Upgrade,2
OPP000258,13658,ACC000184,Opportunity 258,Closed Won,1756.3,1.0,2025-01-14,2024-11-07,Referral,New Customer,1
OPP000259,,ACC000575,Opportunity 259,Closed Lost,1360.85,0.49,,2025-07-05,Referral,Upgrade,5
OPP000260,8123,ACC000757,Opportunity 260,Closed Won,693.71,1.0,2024-07-29,2024-07-03,Referral,Upgrade,9
OPP000261,11216,ACC000169,Opportunity 261,Closed Won,800.75,1.0,2024-09-12,2024-06-30,Paid Search,New Customer,1
OPP000262,3109,ACC000860,Opportunity 262,Closed Won,1492.98,1.0,2024-09-22,2024-09-07,Referral,New Customer,11
OPP000263,2345,ACC000448,Opportunity 263,Closed Won,1056.03,1.0,2024-05-17,2024-02-21,Paid Search,Upgrade,15
OPP000264,12517,ACC000794,Opportunity 264,Closed Won,303.72,1.0,2025-05-15,2025-02-17,Social Media,New Customer,1
OPP000265,,ACC000465,Opportunity 265,Closed Lost,661.16,0.53,,2024-11-27,Referral,Upgrade,14
OPP000266,3189,ACC000841,Opportunity 266,Closed Won,489.56,1.0,2025-03-29,2024-12-30,Email,Upgrade,9
OPP000267,,ACC000626,Opportunity 267,Qualification,877.75,0.4,,2025-06-13,Referral,New Customer,15
OPP000268,,ACC000776,Opportunity 268,Negotiation,1044.64,0.22,,2024-01-27,Referral,Renewal,7
OPP000269,8170,ACC000576,Opportunity 269,Closed Won,762.94,1.0,2025-07-23,2025-05-28,Social Media,Renewal,2
OPP000270,,ACC000768,Opportunity 270,Negotiation,147.93,0.44,,2025-09-20,Paid Search,Renewal,13
OPP000271,,ACC000476,Opportunity 271,Negotiation,367.44,0.22,,2025-03-25,Paid Search,New Customer,1
OPP000272,,ACC000565,Opportunity 272,Qualification,1108.77,0.34,,2025-01-29,Paid Search,New Customer,5
OPP000273,1484,ACC000239,Opportunity 273,Closed Won,1103.91,1.0,2024-08-01,2024-07-18,Referral,New Customer,14
OPP000274,,ACC000728,Opportunity 274,Negotiation,1444.09,0.44,,2025-12-07,Social Media,Renewal,5
OPP000275,,ACC000284,Opportunity 275,Qualification,975.72,0.79,,2024-05-23,Paid Search,New Customer,9
OPP000276,14407,ACC000269,Opportunity 276,Closed Won,1812.33,1.0,2024-05-04,2024-02-26,Referral,Upgrade,7
OPP000277,,ACC000696,Opportunity 277,Prospecting,1439.23,0.44,,2025-02-06,Referral,Renewal,12
OPP000278,10208,ACC000166,Opportunity 278,Closed Won,384.56,1.0,2025-10-17,2025-08-27,Referral,Renewal,15
OPP000279,,ACC000814,Opportunity 279,Closed Lost,1147.6,0.19,,2024-10-09,Social Media,New Customer,9
OPP000280,125,ACC000596,Opportunity 280,Closed Won,1258.7,1.0,2024-03-16,2024-01-26,Referral,Upgrade,2
OPP000281,,ACC000039,Opportunity 281,Closed Lost,1353.89,0.43,,2024-11-06,Paid Search,New Customer,9
OPP000282,10449,ACC000159,Opportunity 282,Closed Won,1403.76,1.0,2025-08-26,2025-06-13,Referral,New Customer,5
OPP000283,,ACC000891,Opportunity 283,Prospecting,858.85,0.31,,2024-01-11,Social Media,Upgrade,13
OPP000284,,ACC000152,Opportunity 284,Closed Lost,1292.01,0.5,,2025-12-12,Referral,Upgrade,1
OPP000285,,ACC000201,Opportunity 285,Qualification,326.45,0.53,,2024-06-29,Social Media,Upgrade,6
OPP000286,,ACC000016,Opportunity 286,Qualification,942.69,0.2,,2025-08-13,Paid Search,Renewal,6
OPP000287,,ACC000159,Opportunity 287,Prospecting,1497.14,0.49,,2025-07-06,Paid Search,Renewal,12
OPP000288,2683,ACC000671,Opportunity 288,Closed Won,512.67,1.0,2024-06-01,2024-05-08,Paid Search,Upgrade,12
OPP000289,4786,ACC000279,Opportunity 289,Closed Won,1565.3,1.0,2025-04-16,2025-04-08,Paid Search,Renewal,13
OPP000290,12222,ACC000965,Opportunity 290,Closed Won,1511.83,1.0,2024-04-29,2024-04-07,Referral,Renewal,3
OPP000291,,ACC000425,Opportunity 291,Prospecting,1087.15,0.3,,2024-06-04,Email,Renewal,11
OPP000292,9401,ACC000034,Opportunity 292,Closed Won,340.14,1.0,2025-06-11,2025-03-14,Referral,Upgrade,13
OPP000293,11108,ACC000775,Opportunity 293,Closed Won,1508.85,1.0,2024-11-20,2024-11-04,Paid Search,Renewal,12
OPP000294,,ACC000259,Opportunity 294,Prospecting,951.04,0.49,,2025-05-21,Social Media,Upgrade,15
OPP000295,12960,ACC000995,Opportunity 295,Closed Won,1441.14,1.0,2025-06-11,2025-05-23,Social Media,New Customer,5
OPP000296,,ACC000842,Opportunity 296,Negotiation,395.54,0.7,,2025-02-20,Social Media,Renewal,6
OPP000297,,ACC000188,Opportunity 297,Qualification,546.4,0.67,,2024-05-07,Referral,Upgrade,7
OPP000298,4944,ACC000732,Opportunity 298,Closed Won,1715.77,1.0,2025-11-14,2025-09-06,Email,Upgrade,10
OPP000299,,ACC000312,Opportunity 299,Closed Lost,108.87,0.18,,2025-03-19,Social Media,Upgrade,2
OPP000300,,ACC000936,Opportunity 300,Closed Lost,1139.21,0.71,,2025-06-03,Social Media,Upgrade,12
OPP000301,,ACC000641,Opportunity 301,Negotiation,1242.38,0.49,,2025-07-30,Referral,Renewal,14
OPP000302,6438,ACC000367,Opportunity 302,Closed Won,823.09,1.0,2024-06-06,2024-03-18,Referral,Renewal,4
OPP000303,,ACC000917,Opportunity 303,Prospecting,482.78,0.68,,2024-10-26,Email,Upgrade,14
OPP000304,,ACC000074,Opportunity 304,Prospecting,644.18,0.74,,2025-12-03,Paid Search,Renewal,1
OPP000305,3703,ACC000974,Opportunity 305,Closed Won,803.47,1.0,2025-01-22,2025-01-03,Paid Search,Upgrade,6
OPP000306,,ACC000022,Opportunity 306,Qualification,953.89,0.62,,2025-06-01,Paid Search,Upgrade,8
OPP000307,,ACC000937,Opportunity 307,Closed Lost,922.76,0.15,,2024-08-13,Social Media,New Customer,10
OPP000308,2515,ACC000894,Opportunity 308,Closed Won,1180.91,1.0,2024-11-22,2024-10-22,Paid Search,Upgrade,12
OPP000309,6589,ACC000816,Opportunity 309,Closed Won,824.62,1.0,2025-01-18,2025-01-06,Referral,Upgrade,4
OPP000310,13908,ACC000233,Opportunity 310,Closed Won,1637.74,1.0,2025-01-18,2025-01-06,Email,New Customer,5
OPP000311,10000,ACC000792,Opportunity 311,Closed Won,890.06,1.0,2024-03-19,2024-01-30,Social Media,New Customer,5
OPP000312,,ACC000696,Opportunity 312,Negotiation,395.98,0.45,,2024-01-24,Referral,Renewal,3
OPP000313,,ACC000936,Opportunity 313,Qualification,365.2,0.53,,2025-06-03,Social Media,Upgrade,1
OPP000314,,ACC000107,Opportunity 314,Closed Lost,613.29,0.3,,2025-07-10,Referral,New Customer,9
OPP000315,,ACC000051,Opportunity 315,Closed Lost,294.87,0.55,,2025-03-14,Referral,Upgrade,5
OPP000316,11796,ACC000167,Opportunity 316,Closed Won,1050.49,1.0,2025-10-24,2025-08-14,Referral,New Customer,14
OPP000317,,ACC000105,Opportunity 317,Closed Lost,119.22,0.63,,2025-08-12,Social Media,Upgrade,11
OPP000318,5775,ACC000969,Opportunity 318,Closed Won,1639.57,1.0,2025-04-29,2025-03-18,Email,Renewal,15
OPP000319,6003,ACC000927,Opportunity 319,Closed Won,576.09,1.0,2024-08-11,2024-05-26,Email,Upgrade,2
OPP000320,,ACC000925,Opportunity 320,Closed Lost,494.62,0.43,,2024-01-18,Email,Renewal,13
OPP000321,,ACC000097,Opportunity 321,Qualification,1455.93,0.73,,2024-01-21,Referral,New Customer,3
OPP000322,,ACC000213,Opportunity 322,Prospecting,350.22,0.64,,2025-06-29,Social Media,Renewal,6
OPP000323,4892,ACC000020,Opportunity 323,Closed Won,1858.52,1.0,2025-12-16,2025-12-03,Social Media,Upgrade,1
OPP000324,14716,ACC000867,Opportunity 324,Closed Won,1238.48,1.0,2025-09-24,2025-08-10,Email,New Customer,9
OPP000325,,ACC000091,Opportunity 325,Prospecting,454.37,0.67,,2024-11-11,Referral,Renewal,1
OPP000326,,ACC000599,Opportunity 326,Negotiation,895.94,0.69,,2025-07-13,Email,Renewal,10
OPP000327,1146,ACC000571,Opportunity 327,Closed Won,1191.24,1.0,2024-10-03,2024-07-09,Referral,New Customer,7
OPP000328,,ACC000290,Opportunity 328,Qualification,497.59,0.34,,2024-06-26,Email,Renewal,11
OPP000329,490,ACC000824,Opportunity 329,Closed Won,540.73,1.0,2025-03-27,2025-03-02,Email,New Customer,6
OPP000330,,ACC000148,Opportunity 330,Closed Lost,1479.06,0.4,,2024-05-21,Referral,Renewal,15
OPP000331,10580,ACC000642,Opportunity 331,Closed Won,1033.99,1.0,2024-08-29,2024-06-30,Paid Search,New Customer,11
OPP000332,,ACC000792,Opportunity 332,Prospecting,283.26,0.25,,2024-02-18,Paid Search,Renewal,12
OPP000333,,ACC000051,Opportunity 333,Qualification,1188.57,0.12,,2025-01-17,Referral,New Customer,1
OPP000334,,ACC000673,Opportunity 334,Closed Lost,585.08,0.24,,2025-09-11,Social Media,New Customer,7
OPP000335,,ACC000836,Opportunity 335,Negotiation,646.58,0.21,,2025-10-13,Social Media,Renewal,10
OPP000336,10623,ACC000770,Opportunity 336,Closed Won,1096.89,1.0,2026-01-08,2025-10-27,Referral,Upgrade,8
OPP000337,,ACC000499,Opportunity 337,Negotiation,1331.97,0.17,,2024-06-03,Paid Search,Upgrade,7
OPP000338,,ACC000499,Opportunity 338,Qualification,1018.13,0.69,,2025-10-18,Social Media,Upgrade,3
OPP000339,4202,ACC000282,Opportunity 339,Closed Won,1632.98,1.0,2025-02-27,2024-12-25,Paid Search,New Customer,5
OPP000340,2174,ACC000154,Opportunity 340,Closed Won,756.12,1.0,2024-08-24,2024-08-04,Email,New Customer,2
OPP000341,,ACC000869,Opportunity 341,Prospecting,532.75,0.67,,2024-06-30,Referral,Upgrade,4
OPP000342,14965,ACC000948,Opportunity 342,Closed Won,268.52,1.0,2024-06-12,2024-04-11,Social Media,Renewal,14
OPP000343,1627,ACC000610,Opportunity 343,Closed Won,1972.07,1.0,2024-04-28,2024-03-19,Paid Search,New Customer,5
OPP000344,5497,ACC000327,Opportunity 344,Closed Won,1981.13,1.0,2025-01-24,2024-11-17,Referral,Renewal,2
OPP000345,8684,ACC000403,Opportunity 345,Closed Won,1216.93,1.0,2025-11-11,2025-08-19,Email,Upgrade,4
OPP000346,3996,ACC000684,Opportunity 346,Closed Won,781.63,1.0,2024-07-21,2024-06-12,Email,New Customer,6
OPP000347,2281,ACC000415,Opportunity 347,Closed Won,1313.36,1.0,2024-05-27,2024-03-06,Paid Search,New Customer,11
OPP000348,,ACC000919,Opportunity 348,Prospecting,736.4,0.17,,2024-12-25,Email,Upgrade,12
OPP000349,,ACC000457,Opportunity 349,Qualification,358.55,0.38,,2024-01-26,Social Media,New Customer,2
OPP000350,,ACC000014,Opportunity 350,Qualification,1197.3,0.24,,2024-08-21,Social Media,New Customer,14
OPP000351,,ACC000641,Opportunity 351,Negotiation,381.96,0.28,,2024-05-23,Email,New Customer,7
OPP000352,2496,ACC000032,Opportunity 352,Closed Won,753.43,1.0,2024-09-26,2024-07-28,Referral,New Customer,15
OPP000353,7830,ACC000978,Opportunity 353,Closed Won,1718.74,1.0,2025-01-30,2025-01-10,Email,New Customer,15
OPP000354,7409,ACC000798,Opportunity 354,Closed Won,763.09,1.0,2025-06-26,2025-06-15,Social Media,Upgrade,15
OPP000355,,ACC000464,Opportunity 355,Closed Lost,859.88,0.23,,2024-10-12,Social Media,New Customer,15
OPP000356,,ACC000654,Opportunity 356,Prospecting,512.04,0.73,,2025-06-23,Referral,New Customer,5
OPP000357,2496,ACC000592,Opportunity 357,Closed Won,1790.71,1.0,2024-09-28,2024-07-04,Social Media,Renewal,12
OPP000358,14537,ACC000549,Opportunity 358,Closed Won,799.7,1.0,2026-01-27,2025-11-19,Referral,Upgrade,3
OPP000359,10027,ACC000411,Opportunity 359,Closed Won,1235.87,1.0,2024-05-22,2024-03-01,Paid Search,Renewal,5
OPP000360,,ACC000823,Opportunity 360,Prospecting,213.97,0.65,,2024-05-18,Social Media,Renewal,3
OPP000361,7264,ACC000155,Opportunity 361,Closed Won,628.52,1.0,2025-03-19,2025-02-06,Paid Search,Upgrade,14
OPP000362,6553,ACC000570,Opportunity 362,Closed Won,300.82,1.0,2025-01-14,2025-01-06,Email,Renewal,1
OPP000363,14334,ACC000728,Opportunity 363,Closed Won,1191.73,1.0,2024-10-04,2024-09-13,Social Media,Renewal,2
OPP000364,6114,ACC000499,Opportunity 364,Closed Won,1434.31,1.0,2024-05-28,2024-04-10,Email,Renewal,10
OPP000365,,ACC000044,Opportunity 365,Qualification,704.63,0.29,,2024-05-04,Email,Renewal,9
OPP000366,,ACC000450,Opportunity 366,Closed Lost,1048.36,0.67,,2025-04-21,Social Media,Renewal,6
OPP000367,,ACC000866,Opportunity 367,Closed Lost,200.53,0.12,,2025-09-11,Email,Renewal,5
OPP000368,12203,ACC000444,Opportunity 368,Closed Won,1430.01,1.0,2025-04-12,2025-01-27,Referral,Upgrade,3
OPP000369,,ACC000334,Opportunity 369,Prospecting,1181.96,0.45,,2024-05-30,Paid Search,New Customer,4
OPP000370,,ACC000783,Opportunity 370,Qualification,129.62,0.15,,2025-06-16,Paid Search,Upgrade,14
OPP000371,,ACC000429,Opportunity 371,Qualification,782.03,0.34,,2024-03-31,Paid Search,Upgrade,2
OPP000372,4291,ACC000332,Opportunity 372,Closed Won,1755.26,1.0,2025-01-13,2024-10-19,Paid Search,Renewal,4
OPP000373,2021,ACC000405,Opportunity 373,Closed Won,1447.24,1.0,2024-06-26,2024-05-21,Social Media,Renewal,8
OPP000374,6673,ACC000860,Opportunity 374,Closed Won,378.21,1.0,2025-10-17,2025-07-20,Referral,Upgrade,3
OPP000375,294,ACC000587,Opportunity 375,Closed Won,1966.16,1.0,2025-01-29,2024-11-09,Email,Upgrade,13
OPP000376,11125,ACC000051,Opportunity 376,Closed Won,711.58,1.0,2024-08-25,2024-06-10,Referral,Upgrade,8
OPP000377,,ACC000776,Opportunity 377,Closed Lost,384.69,0.7,,2025-09-05,Social Media,Upgrade,15
OPP000378,,ACC000094,Opportunity 378,Negotiation,1346.12,0.33,,2024-07-18,Social Media,Renewal,1
OPP000379,11501,ACC000728,Opportunity 379,Closed Won,259.84,1.0,2024-08-21,2024-06-09,Email,Renewal,12
OPP000380,,ACC000823,Opportunity 380,Prospecting,119.53,0.48,,2024-04-14,Paid Search,New Customer,13
OPP000381,,ACC000122,Opportunity 381,Prospecting,372.16,0.23,,2024-07-12,Paid Search,Renewal,5
OPP000382,10682,ACC000782,Opportunity 382,Closed Won,243.97,1.0,2025-05-29,2025-04-30,Social Media,New Customer,12
OPP000383,5637,ACC000991,Opportunity 383,Closed Won,1767.8,1.0,2024-03-06,2024-02-26,Social Media,New Customer,3
OPP000384,,ACC000297,Opportunity 384,Prospecting,1039.74,0.2,,2025-10-07,Social Media,New Customer,1
OPP000385,,ACC000387,Opportunity 385,Closed Lost,130.39,0.15,,2025-08-30,Paid Search,Upgrade,14
OPP000386,6090,ACC000875,Opportunity 386,Closed Won,421.11,1.0,2025-09-01,2025-06-20,Social Media,Renewal,12
OPP000387,12057,ACC000815,Opportunity 387,Closed Won,1623.42,1.0,2024-05-31,2024-04-10,Paid Search,Renewal,14
OPP000388,7557,ACC000840,Opportunity 388,Closed Won,1596.44,1.0,2024-12-25,2024-10-10,Email,Upgrade,6
OPP000389,,ACC000318,Opportunity 389,Closed Lost,982.11,0.26,,2024-06-07,Email,Renewal,7
OPP000390,,ACC000647,Opportunity 390,Prospecting,1483.18,0.33,,2025-03-31,Paid Search,Renewal,15
OPP000391,9479,ACC000219,Opportunity 391,Closed Won,1258.81,1.0,2024-03-24,2024-02-18,Social Media,Renewal,1
OPP000392,14923,ACC000093,Opportunity 392,Closed Won,1549.25,1.0,2025-06-14,2025-03-20,Social Media,New Customer,3
OPP000393,,ACC000808,Opportunity 393,Negotiation,874.78,0.69,,2024-02-19,Referral,Renewal,2
OPP000394,,ACC000349,Opportunity 394,Closed Lost,185.38,0.12,,2024-09-27,Email,New Customer,7
OPP000395,1051,ACC000640,Opportunity 395,Closed Won,945.47,1.0,2024-07-17,2024-06-30,Email,Upgrade,8
OPP000396,,ACC000226,Opportunity 396,Closed Lost,925.55,0.12,,2024-07-03,Referral,Upgrade,7
OPP000397,,ACC000248,Opportunity 397,Qualification,566.23,0.65,,2025-03-10,Paid Search,Upgrade,3
OPP000398,5831,ACC000680,Opportunity 398,Closed Won,1741.53,1.0,2025-06-29,2025-04-21,Paid Search,Upgrade,9
OPP000399,,ACC000809,Opportunity 399,Qualification,366.25,0.43,,2025-05-11,Social Media,Upgrade,4
OPP000400,,ACC000963,Opportunity 400,Closed Lost,1245.7,0.73,,2025-03-25,Paid Search,New Customer,3
OPP000401,4278,ACC000096,Opportunity 401,Closed Won,1896.62,1.0,2026-02-01,2025-11-19,Social Media,Upgrade,2
OPP000402,1276,ACC000471,Opportunity 402,Closed Won,1711.08,1.0,2025-12-14,2025-10-22,Referral,Renewal,11
OPP000403,11939,ACC000571,Opportunity 403,Closed Won,1884.96,1.0,2025-12-21,2025-10-24,Referral,Upgrade,8
OPP000404,,ACC000415,Opportunity 404,Prospecting,697.67,0.64,,2024-01-22,Email,Upgrade,9
OPP000405,5599,ACC000571,Opportunity 405,Closed Won,1072.86,1.0,2024-11-30,2024-09-21,Social Media,Renewal,1
OPP000406,8940,ACC000489,Opportunity 406,Closed Won,1553.18,1.0,2024-07-04,2024-06-01,Paid Search,Renewal,9
OPP000407,6685,ACC000337,Opportunity 407,Closed Won,791.91,1.0,2025-05-25,2025-05-07,Email,Upgrade,3
OPP000408,,ACC000213,Opportunity 408,Closed Lost,529.39,0.17,,2025-05-02,Paid Search,New Customer,8
OPP000409,13723,ACC000130,Opportunity 409,Closed Won,547.35,1.0,2025-04-15,2025-03-02,Email,New Customer,11
OPP000410,9577,ACC000757,Opportunity 410,Closed Won,382.35,1.0,2024-05-30,2024-05-09,Referral,Upgrade,15
OPP000411,,ACC000237,Opportunity 411,Negotiation,1276.2,0.21,,2024-03-28,Social Media,New Customer,13
OPP000412,862,ACC000449,Opportunity 412,Closed Won,1126.76,1.0,2025-01-27,2024-11-16,Referral,Renewal,14
OPP000413,,ACC000112,Opportunity 413,Qualification,109.67,0.27,,2024-03-18,Email,Renewal,2
OPP000414,,ACC000671,Opportunity 414,Qualification,1431.73,0.59,,2024-08-13,Social Media,Upgrade,11
OPP000415,,ACC000828,Opportunity 415,Closed Lost,204.53,0.4,,2024-10-11,Paid Search,Upgrade,2
OPP000416,,ACC000475,Opportunity 416,Qualification,1467.68,0.31,,2024-06-27,Paid Search,New Customer,10
OPP000417,4234,ACC000862,Opportunity 417,Closed Won,1711.46,1.0,2026-02-04,2025-11-08,Referral,Renewal,9
OPP000418,,ACC000221,Opportunity 418,Closed Lost,987.73,0.78,,2025-07-10,Paid Search,New Customer,12
OPP000419,11937,ACC000192,Opportunity 419,Closed Won,1950.67,1.0,2025-10-10,2025-09-16,Referral,Upgrade,7
OPP000420,6817,ACC000401,Opportunity 420,Closed Won,1540.28,1.0,2025-09-09,2025-08-23,Paid Search,New Customer,1
OPP000421,12871,ACC000375,Opportunity 421,Closed Won,1573.18,1.0,2024-11-17,2024-09-18,Email,Renewal,9
OPP000422,3318,ACC000719,Opportunity 422,Closed Won,619.21,1.0,2024-12-12,2024-11-02,Paid Search,New Customer,3
OPP000423,,ACC000695,Opportunity 423,Closed Lost,481.6,0.29,,2024-09-21,Referral,Upgrade,15
OPP000424,12772,ACC000275,Opportunity 424,Closed Won,978.61,1.0,2025-03-14,2025-02-25,Referral,New Customer,14
OPP000425,10735,ACC000299,Opportunity 425,Closed Won,237.73,1.0,2025-07-07,2025-04-30,Referral,Upgrade,9
OPP000426,,ACC000978,Opportunity 426,Closed Lost,1473.25,0.45,,2024-10-31,Referral,Upgrade,9
OPP000427,1453,ACC000758,Opportunity 427,Closed Won,1665.39,1.0,2024-10-22,2024-08-06,Referral,Upgrade,6
OPP000428,,ACC000770,Opportunity 428,Negotiation,849.57,0.46,,2025-01-10,Email,New Customer,12
OPP000429,2189,ACC000195,Opportunity 429,Closed Won,1590.58,1.0,2024-07-14,2024-06-14,Referral,Renewal,3
OPP000430,,ACC000773,Opportunity 430,Prospecting,702.06,0.34,,2025-09-21,Social Media,Renewal,11
OPP000431,1804,ACC000739,Opportunity 431,Closed Won,1988.94,1.0,2025-03-17,2025-01-22,Email,Renewal,5
OPP000432,,ACC000751,Opportunity 432,Prospecting,1487.08,0.43,,2025-11-24,Email,Upgrade,4
OPP000433,,ACC000495,Opportunity 433,Negotiation,1414.76,0.29,,2024-05-07,Paid Search,New Customer,2
OPP000434,125,ACC000754,Opportunity 434,Closed Won,254.98,1.0,2025-03-23,2025-02-09,Paid Search,New Customer,10
OPP000435,5115,ACC000591,Opportunity 435,Closed Won,441.02,1.0,2024-09-06,2024-08-22,Paid Search,Upgrade,4
OPP000436,13524,ACC000255,Opportunity 436,Closed Won,942.36,1.0,2024-04-27,2024-03-01,Email,Upgrade,1
OPP000437,9727,ACC000933,Opportunity 437,Closed Won,1929.69,1.0,2024-10-05,2024-08-07,Email,New Customer,4
OPP000438,9518,ACC000017,Opportunity 438,Closed Won,1244.7,1.0,2024-10-06,2024-08-13,Referral,Upgrade,15
OPP000439,2435,ACC000726,Opportunity 439,Closed Won,531.23,1.0,2024-05-25,2024-03-30,Paid Search,Upgrade,5
OPP000440,,ACC000983,Opportunity 440,Prospecting,406.46,0.8,,2025-08-23,Social Media,Renewal,7
OPP000441,,ACC000860,Opportunity 441,Prospecting,623.86,0.47,,2025-03-05,Email,Upgrade,4
